0,0,0,0,0,0,243,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,238,0,133,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,232,0,92,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,121,0,248,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,106,244,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
104,155,131,52,99,87,132,0,0,67,54,26,25,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0
31,59,138,152,0,159,143,0,0,105,35,81,47,37,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0
21,84,127,130,34,153,159,0,0,133,88,111,92,76,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0
0,0,85,144,0,156,131,0,0,129,57,120,85,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0
0,0,0,0,0,0,149,0,0,189,151,155,154,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0
0,0,0,0,0,0,0,0,170,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,112,159,147,190,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
140,35,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0
0,0,100,159,0,154,108,0,0,86,0,70,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0
