0,0,254,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,222,0,0,0,156,0,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,174,0,0,0,0,193,214,0,0,0,0,0,169,0,0,0,0,0
0,0,0,0,0,0,215,0,0,0,242,0,0,0,0,0,0,169,0,0,0,0
0,0,0,0,0,0,0,0,122,0,131,241,0,0,0,0,0,0,0,169,0,0
0,0,0,0,0,0,0,0,240,0,0,196,0,0,0,0,0,0,169,0,0,0
198,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0
0,91,131,105,158,0,102,0,183,0,109,149,0,0,0,0,0,0,0,0,0,194
