0,244,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,237,148,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,224,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0
0,0,0,0,179,0,0,165,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0
0,0,0,0,0,0,211,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0
0,0,0,0,0,0,0,0,237,0,0,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,169,0,0,0,0,0,0,0
119,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0
0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0
0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0
0,129,79,139,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
