0,0,0,252,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,215,118,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,0,243,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,116,108,0,0,0,0,169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,236,231,0,0,0,0,0,0,169,0,0,0,0,0,0
0,0,0,0,0,0,162,222,193,0,160,0,0,0,0,0,169,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0
0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,169,0,0,0
75,123,136,148,32,136,124,102,104,79,60,0,0,0,0,0,0,0,0,0,196,0
0,70,115,57,0,84,82,101,115,123,49,0,0,0,0,0,0,0,0,0,0,196
136,30,0,128,137,75,53,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0
