0,0,0,0,250,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,224,0,195,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,228,102,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,243,118,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,173,242,0,220,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,198,0,241,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,82,132,101,133,151,161,158,132,155,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0
0,137,146,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0
127,150,117,120,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0
127,126,100,139,94,30,0,23,36,20,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0
0,0,182,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0
0,0,84,0,89,55,91,51,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0
111,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0
0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
