0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,244,180,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,143,241,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,244,108,134,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,166,234,240,0,0,0,0,0,0,0,169,0,0,0,0,0,0
0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0
87,21,98,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0
137,0,148,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
47,0,127,0,151,34,33,0,94,56,59,0,0,0,0,0,0,0,0,0,0,0,196,0,0
22,0,113,0,123,92,91,54,122,100,102,15,0,0,0,0,0,0,0,0,0,0,0,196,0
0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,169,0,0,0,0,0
