0,0,0,0,236,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
0,0,0,0,0,241,0,121,0,0,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,0,213,0,236,0,0,0,0,0,0,169,0,0,0,0,0,0,0
136,55,130,105,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0
129,130,137,149,19,34,120,21,0,32,0,47,0,0,0,0,0,0,0,0,196,0
0,0,0,0,0,0,0,0,0,167,0,225,0,0,0,169,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,236,212,203,0,0,0,0,169,0,0,0,0,0
0,0,0,0,0,0,0,0,0,225,239,128,0,0,0,0,0,0,169,0,0,0
0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,169,0,0,0,0
