0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,169,0,0,0,0,0,0
0,0,0,0,0,0,0,238,229,0,0,0,0,0,0,0,169,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0
0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,169,0,0,0
75,123,136,0,32,0,0,102,104,79,60,0,0,0,0,0,0,0,0,0,196,0
0,70,115,0,0,0,0,101,115,123,49,0,0,0,0,0,0,0,0,0,0,196
136,30,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0
