0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,116,108,0,0,0,0,169,0,0,0,0,0,0,0
0,0,0,0,0,0,156,229,208,0,141,0,0,0,0,169,0,0,0,0,0,0
0,0,0,0,0,0,0,240,224,0,0,0,0,0,0,0,169,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0
0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,169,0,0,0
75,123,136,0,32,0,124,102,104,79,60,0,0,0,0,0,0,0,0,0,196,0
0,70,115,0,0,0,82,101,115,123,49,0,0,0,0,0,0,0,0,0,0,196
136,30,0,0,137,0,53,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0
