0,0,0,247,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,235,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,242,0,212,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,163,0,226,195,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,108,146,0,203,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,232,0,100,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
30,54,69,155,152,100,110,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0
0,0,0,127,112,125,77,116,77,59,73,53,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0
0,0,0,76,72,127,71,154,140,102,136,115,48,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0
0,0,0,156,161,143,146,75,21,92,33,49,13,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0
111,131,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0
0,0,34,140,146,88,117,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0
146,150,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
