0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0
0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,239,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0
0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0
