0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,127,130,0,139,104,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,245,228,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,228,188,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0
0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,169,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0
0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0
0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0
0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
