0,0,0,245,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,245,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0
0,0,0,0,0,0,0,108,0,0,218,0,0,0,0,0,0,169,0,0,0,0,0
0,0,0,98,111,0,0,175,114,0,175,0,0,0,0,0,0,0,0,0,0,0,194
0,0,87,0,0,0,125,0,55,0,0,0,0,0,0,0,0,0,0,0,0,194,0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0
0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0
71,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0
