0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,239,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0
0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0
0,0,0,0,0,226,0,195,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,0,227,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,0,107,0,237,0,0,0,0,0,0,169,0,0,0,0,0,0
0,0,0,0,0,0,233,0,0,0,0,0,0,169,0,0,0,0,0,0,0
25,0,125,156,60,122,0,85,0,0,0,0,0,0,0,0,196,0,0,0,0
0,0,141,0,85,161,0,112,0,0,0,0,0,0,0,0,0,0,0,0,194
118,0,93,143,0,30,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0
