145,51,52,0,94,0,62,14,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0
0,0,0,0,0,0,247,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,231,0,0,0,169,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,104,149,238,0,0,0,0,0,169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0
0,76,133,0,155,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0
0,0,0,0,162,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0
0,72,102,142,30,154,66,18,61,36,0,0,0,0,0,0,0,0,196,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0
0,0,0,0,0,0,0,0,0,0,228,0,0,169,0,0,0,0,0,0,0,0,0
