0,0,0,238,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0
0,0,0,0,0,227,147,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,184,0,0,0,0,87,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,239,186,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,213,228,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,118,233,148,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,119,233,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,85,97,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0
102,102,159,126,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0
0,142,142,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0
105,45,123,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0
0,142,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0
0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0
0,0,0,0,181,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
