0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0
0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,153,246,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,71,0,0,166,0,187,60,0,0,0,0,0,0,0,0,0,0,194
0,76,133,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0
0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0
0,100,128,151,67,151,0,47,82,56,0,0,0,0,0,0,196,0,0,0,0,0
0,72,102,142,30,154,0,18,61,36,0,0,0,0,0,0,0,196,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0
0,0,0,0,0,0,0,0,0,0,228,0,0,0,169,0,0,0,0,0,0,0
