0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0
0,0,0,0,0,0,247,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,104,0,0,0,0,0,0,169,0,0,0,0,0,0,0
0,0,0,0,71,0,131,166,0,187,60,0,0,0,0,0,0,0,0,0,0,194
0,76,133,0,155,0,128,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0
0,0,0,0,162,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0
0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0
0,72,102,142,30,154,66,18,0,36,0,0,0,0,0,0,0,196,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0
0,0,0,0,0,0,0,0,0,0,228,0,0,169,0,0,0,0,0,0,0,0
