0,0,253,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0
0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,229,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,236,154,0,0,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,0,0,154,0,194,0,0,0,0,0,169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,218,245,0,0,0,0,0,0,169,0,0,0,0,0,0
0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0
142,111,133,0,61,12,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0
0,0,13,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0
0,0,129,0,158,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0
0,0,0,0,0,0,155,105,65,0,0,0,0,0,0,0,0,0,0,0,0,194
0,0,0,0,0,124,0,0,0,233,0,0,0,0,0,0,0,169,0,0,0,0
