0,0,0,253,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,239,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,0,186,183,0,233,0,0,0,0,0,0,0,0,0,0,0,169,0,0
0,0,0,0,0,0,0,215,0,185,0,0,0,0,0,0,0,169,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,218,0,0,0,169,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,169,0,0,0,0,0,0,0
0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0
0,156,140,152,80,116,100,21,80,0,0,0,0,0,0,0,0,0,196,0,0,0,0
131,82,118,95,0,89,62,130,83,114,38,0,0,0,0,0,0,0,0,196,0,0,0
0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0
0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
